带	具备	1.0
带	起到	1.0
带	引	1.0
带	服侍	1.0
带	引路	1.0
带	事	1.0
带	伺	1.0
带	调理	1.0
带	挈	1.0
带	所有	1.0
带	闹	1.0
带	犯	1.0
带	伺候	1.0
带	侍奉	1.0
带	张罗	1.0
带	照顾	1.0
带	鸣锣开道	1.0
带	照	1.0
带	牵头	1.0
带	照管	1.0
带	占地	1.0
带	保留	1.0
带	率先	1.0
带	导向	1.0
带	处	1.0
带	率领	1.0
带	率	1.0
带	侍	1.0
带	打头阵	1.0
带	带领	1.0
带	整	1.0
带	工作	1.0
带	看管	1.0
带	具有	1.0
带	举	1.0
带	因势利导	1.0
带	劳	1.0
带	弄	1.0
带	下手	1.0
带	照拂	1.0
带	引领	1.0
带	随带	1.0
带	搞	1.0
带	提挈	1.0
带	监护	1.0
带	干	1.0
带	带来	1.0
带	打头炮	1.0
带	起	1.0
带	带动	1.0
带	诱	1.0
带	动作	1.0
带	服务	1.0
带	随车携带	1.0
带	呵护	1.0
带	诱导	1.0
带	上	1.0
带	趁	1.0
带	备	1.0
带	介绍	1.0
带	抱	1.0
带	行动	1.0
带	照看	1.0
带	一马当先	1.0
带	看看	1.0
带	领	1.0
带	领导	1.0
带	前导	1.0
带	作	1.0
带	备有	1.0
带	打冲锋	1.0
带	持有	1.0
带	带有	1.0
带	照料	1.0
带	打先锋	1.0
带	身先士卒	1.0
带	招呼	1.0
带	以身作则	1.0
带	行事	1.0
带	照应	1.0
带	为	1.0
带	负	1.0
带	领到	1.0
带	享有	1.0
带	领头	1.0
带	出马	1.0
带	引导	1.0
带	索	1.0
带	占有	1.0
带	指引	1.0
带	导引	1.0
带	拥	1.0
带	携带	1.0
带	作出	1.0
带	开道	1.0
带	看	1.0
带	导	1.0
带	轮	1.0
带	牵	1.0
带	照护	1.0
带	拥有	1.0
带	有	1.0
带	带头	1.0
带	护理	1.0
带	携	1.0
带	领有	1.0
带	带	1
带	具	1.0
带	打头	1.0
带	奉	1.0
带	侍候	1.0
带	支应	1.0
带	分心	0.896
带	不依	0.896
带	扇	0.896
带	不治	0.896
带	刷	0.896
带	凿	0.896
带	梳	0.896
带	翦	0.896
带	计	0.896
带	栉	0.896
带	锛	0.896
带	闩	0.896
带	贯	0.896
带	铡	0.896
带	棰	0.896
带	钳	0.896
带	网	0.896
带	不拘	0.896
带	不拘一格	0.896
带	不等	0.896
带	禁	0.896
带	不含糊	0.896
带	戒	0.896
带	盖	0.896
带	锄	0.896
带	表	0.896
带	粉	0.896
带	罩	0.896
带	弓	0.896
带	饵	0.896
带	铲	0.896
带	刨	0.896
带	夯	0.896
带	炮	0.896
带	钩	0.896
带	锯	0.896
带	游艺机	0.896
带	存而不论	0.896
带	如意	0.896
带	漏报	0.896
带	费力不讨好	0.896
带	磨	0.896
带	折	0.896
带	空调	0.896
带	筛	0.896
带	不起作用	0.896
带	规	0.896
带	垫	0.896
带	包装	0.896
带	装饰	0.896
带	板	0.896
带	锤	0.896
带	哨	0.896
带	不管	0.896
带	鞭	0.896
带	枕	0.896
带	缝纫机	0.896
带	楦	0.896
带	妆	0.896
带	托	0.896
带	錾	0.896
带	夹	0.896
带	磙	0.896
带	沾染区	0.896
带	镩	0.896
带	不厌	0.896
带	拐	0.896
带	卡	0.896
带	鉴	0.896
带	剪	0.896
带	游戏机	0.896
带	断线	0.896
带	叉	0.896
带	碾	0.896
带	怪不得	0.896
带	钟	0.896
带	箠	0.896
带	花	0.896
带	磅	0.896
带	溜	0.896
带	签	0.896
带	锁	0.896
带	钻	0.896
带	扑粉	0.896
带	罗	0.896
带	不等不靠	0.896
带	吃力不讨好	0.896
带	纪念	0.896
带	皮	0.896
带	摆设	0.896
带	簪	0.896
带	跟	0.8941860465116279
带	絷	0.892811320754717
带	藉	0.8852941176470588
带	荐	0.8852941176470588
带	在	0.87
带	按	0.87
带	仝	0.87
带	准	0.87
带	冲	0.87
带	除	0.87
带	纵	0.87
带	光	0.87
带	传	0.87
带	乃	0.87
带	从	0.87
带	和	0.87
带	得	0.87
带	等等	0.87
带	相	0.87
带	据	0.87
带	着	0.87
带	比照	0.87
带	到	0.87
带	要	0.87
带	起来	0.87
带	只管	0.87
带	定	0.87
带	不会	0.87
带	活	0.87
带	把	0.87
带	正	0.87
带	由	0.87
带	犹	0.87
带	会	0.87
带	像	0.87
带	便	0.87
带	务	0.87
带	依	0.87
带	厥	0.87
带	同	0.87
带	向	0.87
带	保管	0.87
带	不是	0.87
带	设	0.87
带	等	0.87
带	让	0.87
带	连	0.87
带	得到	0.87
带	论	0.87
带	乘	0.87
带	别	0.87
带	如	0.87
带	终	0.87
带	经过	0.87
带	看起来	0.87
带	当	0.87
带	临	0.87
带	议论纷纷	0.87
带	加以	0.87
带	用	0.87
带	无奈	0.87
带	出	0.87
带	切	0.87
带	了	0.87
带	见	0.87
带	没	0.87
带	将	0.87
带	应	0.87
带	再说	0.87
带	不对	0.87
带	打	0.87
带	临到	0.87
带	下去	0.87
带	通过	0.87
带	经	0.87
带	并	0.87
带	沿	0.87
带	逢	0.87
带	给	0.87
带	止	0.87
带	加上	0.87
带	去	0.87
带	众所周知	0.87
带	该	0.87
带	就是	0.87
带	及	0.87
带	对	0.87
带	尚	0.87
带	除去	0.87
带	怕	0.87
带	待到	0.87
带	拿	0.87
带	出来	0.87
带	针对	0.87
带	当真	0.87
带	就	0.87
带	吧	0.87
带	归	0.87
带	兼备	0.76
带	领队	0.76
带	应有尽有	0.76
带	代庖	0.76
带	何去何从	0.76
带	作恶多端	0.76
带	独有	0.76
带	领道	0.76
带	瞎指挥	0.76
带	乘虚而入	0.76
带	诱供	0.76
带	带路	0.76
带	吆喝	0.76
带	擅作主张	0.76
带	导购	0.76
带	接力	0.76
带	代办	0.76
带	单干	0.76
带	放开	0.76
带	擅	0.76
带	长风破浪	0.76
带	领班	0.76
带	领航	0.76
带	导流	0.76
带	作案	0.76
带	各有千秋	0.76
带	带队	0.76
带	自助	0.76
带	代行	0.76
带	为人民服务	0.76
带	量体裁衣	0.76
带	引水	0.76
带	积德	0.76
带	悉心	0.76
带	领港	0.76
带	引产	0.76
带	持股	0.76
带	实干	0.76
带	量入为出	0.76
带	牧羊	0.76
带	享誉	0.76
带	代理	0.76
带	自理	0.76
带	灵机一动	0.76
带	指路	0.76
带	巧干	0.76
带	兼而有之	0.76
带	取巧	0.76
带	引入	0.76
带	犯罪	0.76
带	带道儿	0.76
带	享有盛誉	0.76
带	量力	0.76
带	打基础	0.76
带	便宜行事	0.76
带	徇情	0.76
带	顾家	0.76
带	出圈儿	0.76
带	享誉海内外	0.76
带	领江	0.76
带	导航	0.76
带	独占	0.76
带	作孽	0.76
带	量力而行	0.76
带	兼有	0.76
带	照办	0.76
带	挨	0.76
带	子孙满堂	0.76
带	擅自	0.76
带	作奸犯科	0.76
带	乘风破浪	0.76
带	搞好	0.76
带	看家	0.76
带	出轨	0.76
带	讨巧	0.76
带	善罢甘休	0.76
带	导游	0.76
带	作恶	0.76
带	领道儿	0.76
带	动真格的	0.76
带	自有	0.76
带	率队	0.76
带	领路	0.76
带	自报奋勇	0.76
带	代劳	0.76
带	各有所长	0.76
带	生息	0.76
带	私藏	0.76
带	打底子	0.76
带	引航	0.76
带	有情人	0.7392
带	不孚众望	0.7392
带	不负众望	0.7392
带	趁钱	0.7392
带	带菌	0.7392
带	不务正业	0.7392
带	猎获	0.6153846153846154
带	挎	0.6153846153846154
带	推波助澜	0.6153846153846154
带	打通宵	0.6153846153846154
带	发挥	0.6153846153846154
带	拼死	0.6153846153846154
带	尽力而为	0.6153846153846154
带	操劳	0.6153846153846154
带	黾	0.6153846153846154
带	发奋	0.6153846153846154
带	行	0.6153846153846154
带	斗争	0.6153846153846154
带	通力	0.6153846153846154
带	勉	0.6153846153846154
带	承袭	0.6153846153846154
带	履	0.6153846153846154
带	周而复始	0.6153846153846154
带	手持	0.6153846153846154
带	参与	0.6153846153846154
带	治装	0.6153846153846154
带	忙个不停	0.6153846153846154
带	枵腹从公	0.6153846153846154
带	未雨绸缪	0.6153846153846154
带	施加	0.6153846153846154
带	抬	0.6153846153846154
带	苦功	0.6153846153846154
带	专擅	0.6153846153846154
带	忙乎	0.6153846153846154
带	分时	0.6153846153846154
带	失而复得	0.6153846153846154
带	苦干	0.6153846153846154
带	协同	0.6153846153846154
带	拼命	0.6153846153846154
带	厕足	0.6153846153846154
带	抄收	0.6153846153846154
带	协力	0.6153846153846154
带	效劳	0.6153846153846154
带	装相	0.6153846153846154
带	坐享其成	0.6153846153846154
带	煞有介事	0.6153846153846154
带	颠来倒去	0.6153846153846154
带	献身	0.6153846153846154
带	试用	0.6153846153846154
带	矢志不移	0.6153846153846154
带	苦斗	0.6153846153846154
带	奋进	0.6153846153846154
带	同心协力	0.6153846153846154
带	恣行无忌	0.6153846153846154
带	卷入	0.6153846153846154
带	呕心沥血	0.6153846153846154
带	筹办	0.6153846153846154
带	突击	0.6153846153846154
带	不辞辛苦	0.6153846153846154
带	试	0.6153846153846154
带	义不容辞	0.6153846153846154
带	备下	0.6153846153846154
带	硬着头皮	0.6153846153846154
带	炒冷饭	0.6153846153846154
带	施展	0.6153846153846154
带	用力	0.6153846153846154
带	介入	0.6153846153846154
带	重	0.6153846153846154
带	致力于	0.6153846153846154
带	举办	0.6153846153846154
带	到手	0.6153846153846154
带	进场	0.6153846153846154
带	鼓足干劲	0.6153846153846154
带	展开	0.6153846153846154
带	染指	0.6153846153846154
带	提	0.6153846153846154
带	马革裹尸	0.6153846153846154
带	使得	0.6153846153846154
带	一意孤行	0.6153846153846154
带	蛮干	0.6153846153846154
带	见缝插针	0.6153846153846154
带	笃志	0.6153846153846154
带	闯	0.6153846153846154
带	使成长	0.6153846153846154
带	大操大办	0.6153846153846154
带	分到	0.6153846153846154
带	自行其是	0.6153846153846154
带	奋发	0.6153846153846154
带	日理万机	0.6153846153846154
带	自掘坟墓	0.6153846153846154
带	废寝忘食	0.6153846153846154
带	群策群力	0.6153846153846154
带	共事	0.6153846153846154
带	召开	0.6153846153846154
带	执	0.6153846153846154
带	配合	0.6153846153846154
带	假装	0.6153846153846154
带	闻风而动	0.6153846153846154
带	先斩后奏	0.6153846153846154
带	务使	0.6153846153846154
带	倒行逆施	0.6153846153846154
带	举行	0.6153846153846154
带	实行	0.6153846153846154
带	留	0.6153846153846154
带	接获	0.6153846153846154
带	吃苦耐劳	0.6153846153846154
带	回收	0.6153846153846154
带	做人	0.6153846153846154
带	加油	0.6153846153846154
带	打工	0.6153846153846154
带	即席	0.6153846153846154
带	胁持	0.6153846153846154
带	驰驱	0.6153846153846154
带	苦心经营	0.6153846153846154
带	接收	0.6153846153846154
带	提取	0.6153846153846154
带	黾勉	0.6153846153846154
带	给予	0.6153846153846154
带	惨淡经营	0.6153846153846154
带	蹑足	0.6153846153846154
带	作为	0.6153846153846154
带	做	0.6153846153846154
带	加班	0.6153846153846154
带	插手	0.6153846153846154
带	反射	0.6153846153846154
带	闭塞眼睛捉麻雀	0.6153846153846154
带	尽力	0.6153846153846154
带	马不停蹄	0.6153846153846154
带	想方设法	0.6153846153846154
带	开会	0.6153846153846154
带	碰	0.6153846153846154
带	勉强	0.6153846153846154
带	试行	0.6153846153846154
带	进	0.6153846153846154
带	践	0.6153846153846154
带	矢志	0.6153846153846154
带	奔命	0.6153846153846154
带	继承	0.6153846153846154
带	发展	0.6153846153846154
带	急起直追	0.6153846153846154
带	坐收渔利	0.6153846153846154
带	收	0.6153846153846154
带	致力	0.6153846153846154
带	快马加鞭	0.6153846153846154
带	取得	0.6153846153846154
带	令	0.6153846153846154
带	搭档	0.6153846153846154
带	跑	0.6153846153846154
带	效力	0.6153846153846154
带	备齐	0.6153846153846154
带	不辞劳苦	0.6153846153846154
带	累	0.6153846153846154
带	摆样子	0.6153846153846154
带	奋力	0.6153846153846154
带	执行	0.6153846153846154
带	插足	0.6153846153846154
带	佯装	0.6153846153846154
带	鼓足	0.6153846153846154
带	从事	0.6153846153846154
带	黾勉从事	0.6153846153846154
带	趁热打铁	0.6153846153846154
带	纳	0.6153846153846154
带	发愤	0.6153846153846154
带	争得	0.6153846153846154
带	准备	0.6153846153846154
带	厕身	0.6153846153846154
带	鞠躬尽瘁	0.6153846153846154
带	占	0.6153846153846154
带	履行	0.6153846153846154
带	发扬	0.6153846153846154
带	贯彻	0.6153846153846154
带	开发	0.6153846153846154
带	奔波	0.6153846153846154
带	开	0.6153846153846154
带	赴汤蹈火	0.6153846153846154
带	奉行	0.6153846153846154
带	筹备	0.6153846153846154
带	驱动	0.6153846153846154
带	卖命	0.6153846153846154
带	盲动	0.6153846153846154
带	取自	0.6153846153846154
带	绷	0.6153846153846154
带	重复	0.6153846153846154
带	协作	0.6153846153846154
带	各取所需	0.6153846153846154
带	出席	0.6153846153846154
带	领受	0.6153846153846154
带	力图	0.6153846153846154
带	疲于奔命	0.6153846153846154
带	快	0.6153846153846154
带	溺	0.6153846153846154
带	秉	0.6153846153846154
带	卖力气	0.6153846153846154
带	给以	0.6153846153846154
带	图	0.6153846153846154
带	自流	0.6153846153846154
带	惺惺作态	0.6153846153846154
带	查收	0.6153846153846154
带	着力	0.6153846153846154
带	不遗余力	0.6153846153846154
带	挟	0.6153846153846154
带	发扬光大	0.6153846153846154
带	开快车	0.6153846153846154
带	膺	0.6153846153846154
带	争先	0.6153846153846154
带	咬	0.6153846153846154
带	预备	0.6153846153846154
带	卖力	0.6153846153846154
带	捉	0.6153846153846154
带	争分夺秒	0.6153846153846154
带	画饼充饥	0.6153846153846154
带	舍己救人	0.6153846153846154
带	忙碌	0.6153846153846154
带	竭力	0.6153846153846154
带	只争朝夕	0.6153846153846154
带	试图	0.6153846153846154
带	恢弘	0.6153846153846154
带	拓	0.6153846153846154
带	禀	0.6153846153846154
带	合力	0.6153846153846154
带	参	0.6153846153846154
带	上阵	0.6153846153846154
带	推行	0.6153846153846154
带	齐心	0.6153846153846154
带	得出	0.6153846153846154
带	受领	0.6153846153846154
带	操	0.6153846153846154
带	蒙	0.6153846153846154
带	跑跑颠颠	0.6153846153846154
带	啃硬骨头	0.6153846153846154
带	敬业	0.6153846153846154
带	劳动	0.6153846153846154
带	装样子	0.6153846153846154
带	插身	0.6153846153846154
带	身体力行	0.6153846153846154
带	采纳	0.6153846153846154
带	奋发图强	0.6153846153846154
